latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,
22.375,87.25,54,0,GMT,GMT,,,,,,
,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),wind_speed_10m (km/h),temperature_80m (°C),cloud_cover (%),cloud_cover_mid (%),cloud_cover_low (%),cloud_cover_high (%),rain (mm),soil_temperature_18cm (°C)
2024-11-14T01:00,21.4,73,NaN,3.6,24,23,0,23,0,0,24.3
2024-11-14T02:00,23,76,NaN,3,23.8,6,0,6,0,0,24.1
2024-11-14T03:00,25.1,72,NaN,4.3,23.8,0,0,0,0,0,24.1
2024-11-14T04:00,27.1,70,NaN,4.3,25.4,0,0,0,0,0,24.2
2024-11-14T05:00,28.8,59,NaN,6.4,27,0,0,0,0,0,24.4
2024-11-14T06:00,29.2,56,NaN,4.3,27.2,8,0,8,0,0,24.6
2024-11-14T07:00,29.8,48,NaN,5.4,27.9,22,0,22,0,0,25
2024-11-14T08:00,29.9,45,NaN,6.5,28.3,34,0,34,0,0,25.4
2024-11-14T09:00,29.5,46,NaN,7.2,28.2,50,0,50,0,0,25.7
2024-11-14T10:00,28.7,49,NaN,5.8,28,48,0,48,0,0,25.9
2024-11-14T11:00,27.1,60,NaN,3.3,27.7,23,0,23,0,0,26.1
2024-11-14T12:00,26.5,68,NaN,2.3,28.1,43,0,43,0,0,26.2
2024-11-14T13:00,25.5,70,NaN,2.7,27.7,44,0,44,0,0,26.2
2024-11-14T14:00,24.9,72,NaN,3.2,27.3,53,0,53,0,0,26.1
2024-11-14T15:00,24.5,73,NaN,2.7,27,46,0,46,0,0,25.9
2024-11-14T16:00,24,74,NaN,2.8,26.9,37,0,37,0,0,25.8
2024-11-14T17:00,23.5,73,NaN,2.5,26.8,33,0,33,0,0,25.6
2024-11-14T18:00,22,87,NaN,2,26.6,29,0,29,0,0,25.4
2024-11-14T19:00,21.3,88,NaN,1.6,26.5,12,0,6,6,0,25.2
2024-11-14T20:00,20.8,89,NaN,1.9,26.2,29,0,5,25,0,24.9
2024-11-14T21:00,20.6,89,NaN,1.8,25.8,58,0,36,30,0,24.7
2024-11-14T22:00,20.5,90,NaN,4.1,24.8,58,0,43,23,0,24.5
2024-11-14T23:00,20.3,90,NaN,4.3,23.9,41,0,32,11,0,24.3
2024-11-15T00:00,19.9,94,NaN,3.5,23.4,1,0,0,1,0,24.1
2024-11-15T01:00,20,93,NaN,3.4,23.1,0,0,0,0,0,23.9
2024-11-15T02:00,22.3,87,NaN,3.9,22.9,0,0,0,0,0,23.7
2024-11-15T03:00,24.6,78,NaN,5,23.2,0,0,0,0,0,23.7
2024-11-15T04:00,26.5,69,NaN,5.9,24.9,0,0,0,0,0,23.8
2024-11-15T05:00,27.7,61,NaN,6.9,25.9,0,0,0,0,0,24
2024-11-15T06:00,28.5,53,NaN,5.9,26.6,0,0,0,0,0,24.3
2024-11-15T07:00,29.1,47,NaN,7.5,27.1,22,0,22,0,0,24.6
2024-11-15T08:00,29.1,45,NaN,7.8,27.4,31,0,31,0,0,24.9
2024-11-15T09:00,28.8,45,NaN,7.4,27.5,15,0,15,0,0,25.2
2024-11-15T10:00,28,49,NaN,6.6,27.2,27,0,27,0,0,25.5
2024-11-15T11:00,26.2,60,NaN,3.9,26.8,24,0,24,0,0,25.6
2024-11-15T12:00,25.1,66,NaN,3.1,27.4,0,0,0,0,0,25.8
2024-11-15T13:00,24.1,66,NaN,2.2,27,0,0,0,0,0,25.7
2024-11-15T14:00,23.2,67,NaN,1.8,26.8,0,0,0,0,0,25.6
2024-11-15T15:00,22.5,68,NaN,2.1,26.4,0,0,0,0,0,25.4
2024-11-15T16:00,21.8,69,NaN,2.6,26.1,0,0,0,0,0,25.1
2024-11-15T17:00,21.3,70,NaN,3.1,25.9,0,0,0,0,0,24.9
2024-11-15T18:00,20.2,78,NaN,2.9,25.5,0,0,0,0,0,24.6
2024-11-15T19:00,20,76,NaN,3.4,24.9,0,0,0,0,0,24.3
2024-11-15T20:00,19.7,77,NaN,4.1,24.2,11,0,11,0,0,24
2024-11-15T21:00,19.5,77,NaN,3.8,23.6,5,0,5,0,0,23.8
2024-11-15T22:00,19.1,78,NaN,3.1,23.2,0,0,0,0,0,23.5
2024-11-15T23:00,18.8,79,NaN,2.6,23.1,0,0,0,0,0,23.3
2024-11-16T00:00,18.5,81,NaN,3.9,22.9,0,0,0,0,0,23
2024-11-16T01:00,18.7,81,NaN,4.9,22.5,0,0,0,0,0,22.8
2024-11-16T02:00,20.6,80,NaN,3.8,22,0,0,0,0,0,22.6
2024-11-16T03:00,23.2,72,NaN,4.7,21.8,0,0,0,0,0,22.5
2024-11-16T04:00,25.2,67,NaN,4.9,23.6,0,0,0,0,0,22.6
2024-11-16T05:00,26.7,60,NaN,6.2,24.8,0,0,0,0,0,22.8
2024-11-16T06:00,27.8,48,NaN,7,25.7,0,0,0,0,0,23.1
2024-11-16T07:00,28.4,46,NaN,7.9,26.3,0,0,0,0,0,23.5
2024-11-16T08:00,28.6,44,NaN,8.3,26.7,0,0,0,0,0,23.8
2024-11-16T09:00,28.2,44,NaN,7.9,26.7,0,0,0,0,0,24.2
2024-11-16T10:00,27.4,48,NaN,6.6,26.5,6,0,6,0,0,24.5
2024-11-16T11:00,25.6,59,NaN,3.3,26.1,0,0,0,0,0,24.7
2024-11-16T12:00,24.5,68,NaN,2,26.4,3,0,3,0,0,24.8
2024-11-16T13:00,23.3,70,NaN,2,26.1,0,0,0,0,0,24.8
2024-11-16T14:00,22.3,73,NaN,1.6,25.8,0,0,0,0,0,24.7
2024-11-16T15:00,21.5,75,NaN,1.5,25.5,0,0,0,0,0,24.5
2024-11-16T16:00,20.8,76,NaN,1.1,25.1,0,0,0,0,0,24.3
2024-11-16T17:00,20.2,78,NaN,1.1,24.6,0,0,0,0,0,24.1
2024-11-16T18:00,19.6,83,NaN,1.9,24.2,31,0,31,0,0,23.8
2024-11-16T19:00,19.2,84,NaN,1.8,23.3,10,0,10,0,0,23.6
2024-11-16T20:00,18.8,86,NaN,1.1,22.5,18,0,18,0,0,23.3
2024-11-16T21:00,18.3,89,NaN,4.4,21.9,23,0,21,2,0,23.1
2024-11-16T22:00,18.2,89,NaN,3.9,22,12,0,6,6,0,22.9
2024-11-16T23:00,18,89,NaN,2.5,22.4,63,0,0,63,0,22.7
2024-11-17T00:00,17.5,92,NaN,3.6,22.3,83,0,0,83,0,22.5
2024-11-17T01:00,17.6,93,NaN,3.3,21.9,62,0,0,62,0,22.3
2024-11-17T02:00,20.2,88,NaN,3.4,21.5,13,0,0,13,0,22.1
2024-11-17T03:00,23.1,77,NaN,4.6,21.6,4,0,0,4,0,22.1
2024-11-17T04:00,25.4,71,NaN,3.8,23.6,0,0,0,0,0,22.3
2024-11-17T05:00,27,56,NaN,7.4,25.1,10,0,10,0,0,22.5
2024-11-17T06:00,28.1,48,NaN,6.1,26,34,0,34,0,0,22.8
2024-11-17T07:00,28.3,45,NaN,8,26.2,43,0,43,0,0,23.2
2024-11-17T08:00,28.5,43,NaN,7.2,26.6,37,0,37,0,0,23.6
2024-11-17T09:00,28.2,44,NaN,7.4,26.7,36,0,36,0,0,23.9
2024-11-17T10:00,27.5,47,NaN,7.2,26.5,39,0,39,0,0,24.2
2024-11-17T11:00,25.8,56,NaN,4,26.2,33,0,33,0,0,24.4
2024-11-17T12:00,25,64,NaN,2.4,27,42,0,42,0,0,24.6
2024-11-17T13:00,23.9,66,NaN,2.1,26.5,42,0,42,0,0,24.6
2024-11-17T14:00,23.1,68,NaN,2.6,26.3,36,0,36,0,0,24.6
2024-11-17T15:00,22.3,69,NaN,2.3,25.8,25,0,25,0,0,24.5
2024-11-17T16:00,21.6,71,NaN,1.1,25.2,38,0,38,0,0,24.3
2024-11-17T17:00,20.9,73,NaN,0.4,24.7,38,0,38,0,0,24.1
2024-11-17T18:00,19.5,85,NaN,2.2,23.5,25,0,25,0,0,23.8
2024-11-17T19:00,19.1,86,NaN,2.3,22.9,28,0,28,0,0,23.6
2024-11-17T20:00,18.8,87,NaN,2.9,22.2,33,0,33,0,0,23.4
2024-11-17T21:00,18.6,88,NaN,3.7,21.6,32,0,32,0,0,23.2
2024-11-17T22:00,18.4,89,NaN,3.4,21.3,0,0,0,0,0,22.9
2024-11-17T23:00,17.9,91,NaN,3.7,21,0,0,0,0,0,22.7
2024-11-18T00:00,17.8,91,NaN,3.5,21.2,0,0,0,0,0,22.5
2024-11-18T01:00,17.7,93,NaN,3.1,20.8,0,0,0,0,0,22.3
2024-11-18T02:00,20.1,88,NaN,2.9,20.7,0,0,0,0,0,22.1
2024-11-18T03:00,22.9,78,NaN,4.7,21.3,0,0,0,0,0,22.1
2024-11-18T04:00,24.9,70,NaN,5.8,23,0,0,0,0,0,22.2
2024-11-18T05:00,26.2,59,NaN,7.7,24.2,24,0,24,0,0,22.4
2024-11-18T06:00,27.1,52,NaN,7.2,24.8,26,0,26,0,0,22.7
2024-11-18T07:00,27.4,49,NaN,8.6,25.2,44,0,44,0,0,23
2024-11-18T08:00,27.6,49,NaN,8.4,25.5,44,0,44,0,0,23.3
2024-11-18T09:00,27.2,49,NaN,8.6,25.7,55,0,55,0,0,23.6
2024-11-18T10:00,26.6,51,NaN,7.3,25.6,54,0,54,0,0,23.9
2024-11-18T11:00,25.2,57,NaN,4.7,25.3,52,0,52,0,0,24.1
2024-11-18T12:00,24,69,NaN,2.9,25.6,49,0,49,0,0,24.3
2024-11-18T13:00,23,71,NaN,3.1,25,48,0,48,0,0,24.3
2024-11-18T14:00,22.3,74,NaN,3.6,24.4,51,0,51,0,0,24.2
2024-11-18T15:00,21.4,77,NaN,4.1,23.4,50,0,50,0,0,24.1
2024-11-18T16:00,20.6,79,NaN,3.8,22.5,44,0,44,0,0,24
2024-11-18T17:00,19.8,79,NaN,3.3,22,35,0,35,0,0,23.8
2024-11-18T18:00,18.9,82,NaN,2.5,22,22,0,22,0,0,23.6
2024-11-18T19:00,18.5,81,NaN,2.1,22,0,0,0,0,0,23.4
2024-11-18T20:00,18.1,80,NaN,2.2,22.1,0,0,0,0,0,23.1
2024-11-18T21:00,17.8,80,NaN,2.8,22,7,0,7,0,0,22.9
2024-11-18T22:00,17.6,80,NaN,3.8,21.8,35,0,35,0,0,22.6
2024-11-18T23:00,17.6,80,NaN,4.6,21.4,38,0,38,0,0,22.4
2024-11-19T00:00,17.3,81,NaN,4.1,21.1,7,0,7,0,0,22.1
2024-11-19T01:00,17,84,NaN,3.8,20.6,0,0,0,0,0,21.9
2024-11-19T02:00,19.2,83,NaN,3.1,20.4,9,0,9,0,0,21.7
2024-11-19T03:00,22.2,72,NaN,4.7,20.7,11,0,11,0,0,21.6
2024-11-19T04:00,24.4,64,NaN,6.5,22.6,65,0,65,0,0,21.7
2024-11-19T05:00,25.4,53,NaN,9.2,23.6,58,0,58,0,0,21.9
2024-11-19T06:00,26.5,49,NaN,7.6,24.3,56,0,56,0,0,22.2
2024-11-19T07:00,26.9,48,NaN,7.6,24.7,41,0,41,0,0,22.5
2024-11-19T08:00,27.2,48,NaN,7.3,25.2,25,0,25,0,0,22.8
2024-11-19T09:00,27.1,48,NaN,7,25.4,34,0,34,0,0,23.1
2024-11-19T10:00,26.4,50,NaN,7,25.4,35,0,35,0,0,23.4
2024-11-19T11:00,24.8,57,NaN,4.5,25.1,11,0,11,0,0,23.6
2024-11-19T12:00,23.7,70,NaN,2.5,25.3,52,0,52,0,0,23.8
2024-11-19T13:00,22.8,69,NaN,1.5,25.2,45,0,45,0,0,23.8
2024-11-19T14:00,22.3,70,NaN,2.9,25.2,43,0,43,0,0,23.7
2024-11-19T15:00,22,71,NaN,2.3,25,65,0,65,0,0,23.6
2024-11-19T16:00,21.5,71,NaN,1.5,24.8,44,0,44,0,0,23.5
2024-11-19T17:00,20.7,73,NaN,1.5,24.6,17,0,17,0,0,23.4
2024-11-19T18:00,19.1,84,NaN,2.1,23.6,42,0,42,0,0,23.2
2024-11-19T19:00,18.8,84,NaN,3.1,23.3,36,0,36,0,0,23
2024-11-19T20:00,18.7,84,NaN,3.4,23,23,0,23,0,0,22.8
2024-11-19T21:00,18.5,84,NaN,3.5,22.8,35,0,35,0,0,22.6
2024-11-19T22:00,18.5,85,NaN,3.9,22.5,68,0,68,0,0,22.4
2024-11-19T23:00,18.5,86,NaN,3.6,22.3,67,0,67,0,0,22.2
2024-11-20T00:00,18.4,88,NaN,3.4,22.4,63,0,63,0,0,22
2024-11-20T01:00,18.4,90,NaN,2.9,22.3,54,0,54,0,0,21.9
2024-11-20T02:00,20.5,87,NaN,2.8,21.9,34,0,34,0,0,21.8
2024-11-20T03:00,23.1,77,NaN,5,21.6,29,0,29,0,0,21.8
2024-11-20T04:00,25.1,69,NaN,6.3,23.3,0,0,0,0,0,21.9
2024-11-20T05:00,26.4,60,NaN,5.6,24.4,55,0,55,0,0,22.1
2024-11-20T06:00,27.3,53,NaN,5.4,25.4,70,28,56,0,0,22.4
2024-11-20T07:00,27.7,48,NaN,6.2,25.8,67,46,41,0,0,22.7
2024-11-20T08:00,27.8,48,NaN,6.5,26.1,51,38,33,0,0,23
2024-11-20T09:00,27.5,49,NaN,6.8,26.1,58,43,32,0,0,23.3
2024-11-20T10:00,26.9,51,NaN,6.1,26,51,38,26,0,0,23.6
2024-11-20T11:00,25.3,61,NaN,3.2,25.8,43,39,8,0,0,23.8
2024-11-20T12:00,24.8,67,NaN,2.6,26.5,61,43,36,0,0,24
2024-11-20T13:00,23.7,69,NaN,2.4,26,58,46,24,0,0,24
2024-11-20T14:00,22.9,71,NaN,2.3,25.7,52,47,5,0,0,23.9
2024-11-20T15:00,22.1,73,NaN,2.8,25.3,40,40,0,0,0,23.9
2024-11-20T16:00,21.6,74,NaN,2.6,25.1,49,40,19,0,0,23.7
2024-11-20T17:00,21.2,75,NaN,2.3,25.1,53,53,0,0,0,23.6
2024-11-20T18:00,20.4,84,NaN,1.6,24.6,78,66,28,0,0,23.4
2024-11-20T19:00,20.3,84,NaN,2.2,24.2,62,50,36,0,0,23.2
2024-11-20T20:00,20.1,84,NaN,2.9,23.9,72,63,12,0,0,23.1
2024-11-20T21:00,20,84,NaN,4.1,23.5,79,67,22,0,0,22.9
2024-11-20T22:00,19.5,87,NaN,3.4,22.9,77,66,20,0,0,22.8
2024-11-20T23:00,19.5,86,NaN,3.1,22.7,78,66,35,0,0,22.6
2024-11-21T00:00,18.9,85,NaN,3.3,22.2,77,66,46,0,0,22.5
2024-11-21T01:00,19,84,NaN,3.7,21.8,78,66,48,0,0,22.3
2024-11-21T02:00,20.5,80,NaN,3.3,21.4,77,67,56,0,0,22.2
2024-11-21T03:00,22.5,72,NaN,4.3,21.3,72,60,43,0,0,22.2
2024-11-21T04:00,24.5,70,NaN,4.3,22.8,59,48,34,0,0,22.3
2024-11-21T05:00,26.3,65,NaN,4.7,24.3,33,33,0,0,0,22.4
2024-11-21T06:00,27.1,58,NaN,4,25.1,69,53,38,0,0,22.7
2024-11-21T07:00,27.5,52,NaN,5.1,25.6,89,75,51,0,0,23
2024-11-21T08:00,27.7,48,NaN,6.1,26,78,56,51,0,0,23.3
2024-11-21T09:00,27.6,46,NaN,6.8,26.2,58,32,42,0,0,23.5
2024-11-21T10:00,27,46,NaN,6.1,26.2,21,10,14,0,0,23.8
2024-11-21T11:00,25.1,56,NaN,3.8,25.9,29,11,24,0,0,24
2024-11-21T12:00,24.3,65,NaN,2.3,26.3,0,0,0,0,0,24.1
2024-11-21T13:00,23.1,67,NaN,2.4,25.9,25,25,0,0,0,24.1
2024-11-21T14:00,22.3,68,NaN,2.9,25.7,22,22,0,0,0,24
2024-11-21T15:00,21.6,69,NaN,3.2,25.4,0,0,0,0,0,23.8
2024-11-21T16:00,21.1,70,NaN,2.4,25.3,16,16,0,0,0,23.7
2024-11-21T17:00,20.7,71,NaN,1.3,25,71,59,32,0,0,23.5
2024-11-21T18:00,19.1,82,NaN,1,24.2,63,39,49,0,0,23.2
2024-11-21T19:00,18.8,84,NaN,1.5,23.7,76,66,15,0,0,23
2024-11-21T20:00,18.5,86,NaN,2.2,23.4,63,59,7,0,0,22.8
2024-11-21T21:00,18.5,85,NaN,3.5,22.9,82,72,29,0,0,22.6
2024-11-21T22:00,19.1,83,NaN,3.8,22.8,72,63,53,0,0,22.4
2024-11-21T23:00,19.2,81,NaN,2.9,23.2,62,53,56,0,0,22.3
2024-11-22T00:00,18.5,85,NaN,3.1,22.4,76,47,62,0,0,22.1
2024-11-22T01:00,18.5,86,NaN,3.4,21.9,66,57,46,0,0,22
2024-11-22T02:00,20.3,84,NaN,3.6,21.1,67,55,28,0,0,21.9
2024-11-22T03:00,22.7,74,NaN,5.2,21.3,47,42,6,0,0,21.8
2024-11-22T04:00,24.9,69,NaN,5.8,23.1,0,0,0,0,0,21.9
2024-11-22T05:00,26.4,61,NaN,6.3,24.4,25,0,25,0,0,22.1
2024-11-22T06:00,26.9,56,NaN,5.7,24.9,59,42,37,0,0,22.4
2024-11-22T07:00,27.3,50,NaN,6.9,25.4,62,37,44,0,0,22.7
2024-11-22T08:00,27.5,48,NaN,7.3,25.7,64,34,49,0,0,23
2024-11-22T09:00,27.3,47,NaN,7.6,25.8,42,0,42,0,0,23.3
2024-11-22T10:00,26.6,49,NaN,6.5,25.7,42,0,42,0,0,23.5
2024-11-22T11:00,25,59,NaN,3.1,25.5,34,0,34,0,0,23.7
2024-11-22T12:00,24.3,65,NaN,2.7,26.1,60,10,53,0,0,23.9
2024-11-22T13:00,23.3,66,NaN,2.5,25.8,49,0,49,0,0,23.9
2024-11-22T14:00,22.6,67,NaN,2.3,25.6,43,0,43,0,0,23.8
2024-11-22T15:00,21.9,68,NaN,2.2,25.4,39,0,39,0,0,23.7
2024-11-22T16:00,21.1,70,NaN,2.2,25.1,32,0,32,0,0,23.6
2024-11-22T17:00,20.4,72,NaN,2.5,25,24,0,24,0,0,23.4
2024-11-22T18:00,18.6,85,NaN,1.4,24.6,30,0,30,0,0,23.1
2024-11-22T19:00,18,87,NaN,1.8,24.1,18,0,18,0,0,22.9
2024-11-22T20:00,17.4,89,NaN,2,23.6,9,0,9,0,0,22.7
2024-11-22T21:00,17.2,89,NaN,2.3,23.1,15,7,14,0,0,22.4
2024-11-22T22:00,17.3,88,NaN,2.5,22.8,53,43,32,0,0,22.2
2024-11-22T23:00,17.6,86,NaN,2.6,22.7,69,57,25,0,0,21.9
2024-11-23T00:00,17.1,89,NaN,2.9,22.5,68,57,41,0,0,21.7
2024-11-23T01:00,17.5,88,NaN,3.6,22.3,44,39,11,0,0,21.5
2024-11-23T02:00,19.5,85,NaN,2.8,21.9,0,0,0,0,0,21.3
2024-11-23T03:00,22.5,76,NaN,3.2,21.3,0,0,0,0,0,21.2
2024-11-23T04:00,24.8,66,NaN,4.6,23,0,0,0,0,0,21.3
2024-11-23T05:00,26.2,56,NaN,5.2,24.4,61,24,48,0,0,21.5
2024-11-23T06:00,26.5,53,NaN,3.8,24.6,51,22,40,0,0,21.7
2024-11-23T07:00,27.2,48,NaN,4.5,25.2,60,43,35,0,0,22.1
2024-11-23T08:00,27,47,NaN,5.1,25.5,72,54,50,0,0,22.4
2024-11-23T09:00,26.7,47,NaN,5.4,25.5,77,65,48,0,0,22.7
2024-11-23T10:00,26.1,50,NaN,4.3,25.4,78,64,29,0,0,23
2024-11-23T11:00,24.8,61,NaN,2.5,25.2,72,63,12,0,0,23.2
2024-11-23T12:00,24.4,65,NaN,1.3,25.8,72,58,31,0,0,23.3
2024-11-23T13:00,23.5,66,NaN,1.9,25.4,66,51,37,0,0,23.4
2024-11-23T14:00,22.9,68,NaN,2.6,24.9,64,29,52,0,0,23.3
2024-11-23T15:00,22.2,71,NaN,2.9,24.4,51,0,51,0,0,23.3
2024-11-23T16:00,21.5,74,NaN,2.5,23.9,44,0,44,0,0,23.2
2024-11-23T17:00,20.8,76,NaN,1.8,23.7,37,0,37,0,0,23
2024-11-23T18:00,19.6,85,NaN,1.8,23.3,41,0,37,7,0,22.8
2024-11-23T19:00,19.1,86,NaN,1.8,23,33,0,31,3,0,22.6
2024-11-23T20:00,18.4,88,NaN,1,22.5,14,0,14,0,0,22.4
2024-11-23T21:00,17.7,91,NaN,2.8,21.9,10,0,10,0,0,22.2
2024-11-23T22:00,16.9,94,NaN,3.1,21.3,13,0,13,0,0,22
2024-11-23T23:00,16.8,94,NaN,3.1,21.2,29,0,29,0,0,21.8
2024-11-24T00:00,16.9,93,NaN,2.8,21.3,25,0,25,0,0,21.6
2024-11-24T01:00,16.8,94,NaN,3.1,21.3,35,0,35,0,0,21.4
2024-11-24T02:00,19,90,NaN,2,21.4,27,0,27,0,0,21.2
2024-11-24T03:00,22.4,81,NaN,1.3,21.3,0,0,0,0,0,21.1
2024-11-24T04:00,24.6,68,NaN,2.3,22.8,5,0,0,5,0,21.2
2024-11-24T05:00,26,60,NaN,2.5,24.1,44,8,31,13,0,21.4
2024-11-24T06:00,26.2,55,NaN,2.2,24.2,49,0,32,21,0,21.7
2024-11-24T07:00,26.9,50,NaN,3.6,24.8,35,0,31,9,0,22
2024-11-24T08:00,27.1,47,NaN,4.7,25.3,62,7,56,0,0,22.4
2024-11-24T09:00,26.7,47,NaN,5.9,25.4,79,0,79,0,0,22.7
2024-11-24T10:00,26.2,49,NaN,5.1,25.4,60,0,60,0,0,23
2024-11-24T11:00,24.6,60,NaN,3.1,25.1,51,0,51,0,0,23.2
2024-11-24T12:00,23.6,70,NaN,3,25.2,49,0,49,0,0,23.3
2024-11-24T13:00,22.1,74,NaN,3.6,24.5,43,0,41,3,0,23.4
2024-11-24T14:00,20.9,79,NaN,3.6,23.9,31,0,32,5,0,23.3
2024-11-24T15:00,20.1,81,NaN,3.3,23.4,39,0,39,0,0,23.2
2024-11-24T16:00,19.8,81,NaN,3.1,23,53,0,53,0,0,23
2024-11-24T17:00,19.8,80,NaN,2.5,22.5,66,0,66,0,0,22.8
2024-11-24T18:00,19.2,85,NaN,2.8,22.3,87,0,61,59,0,22.6
2024-11-24T19:00,19.2,84,NaN,1.8,21.9,87,0,58,60,0,22.5
2024-11-24T20:00,19,84,NaN,1.1,21.7,58,0,55,5,0,22.3
2024-11-24T21:00,18.7,85,NaN,2.6,21.6,88,0,52,64,0,22.2
2024-11-24T22:00,18.1,87,NaN,2.9,21.3,99,0,48,98,0,22
2024-11-24T23:00,17.5,89,NaN,2.6,21,100,0,40,100,0,21.8
2024-11-25T00:00,17,92,NaN,3.9,20.9,100,0,10,100,0,21.6
2024-11-25T01:00,16.7,93,NaN,4.5,20.5,68,0,0,68,0,21.5
2024-11-25T02:00,18.9,88,NaN,4,20.1,50,0,7,44,0,21.3
2024-11-25T03:00,21.6,78,NaN,5.9,20.1,36,0,0,36,0,21.2
2024-11-25T04:00,23.6,70,NaN,6.7,21.7,50,0,0,50,0,21.3
2024-11-25T05:00,25,63,NaN,6.6,22.9,74,0,49,42,0,21.5
2024-11-25T06:00,25.6,57,NaN,2.9,23.6,49,0,46,5,0,21.8
2024-11-25T07:00,26.1,54,NaN,4.7,24.1,57,0,55,3,0,22.1
2024-11-25T08:00,26.6,51,NaN,5,24.7,34,0,34,0,0,22.5
2024-11-25T09:00,26.4,50,NaN,5.8,24.9,28,0,27,3,0,22.8
2024-11-25T10:00,25.8,52,NaN,5.1,24.8,23,0,23,0,0,23.1
2024-11-25T11:00,24.2,64,NaN,2.7,24.5,12,0,9,4,0,23.3
2024-11-25T12:00,23.2,71,NaN,1.8,24.8,30,0,30,0,0,23.4
2024-11-25T13:00,21.9,74,NaN,2.3,24.4,6,0,6,0,0,23.4
2024-11-25T14:00,21,77,NaN,2.3,24.1,33,0,5,28,0,23.3
2024-11-25T15:00,20.3,79,NaN,2.6,23.6,38,0,0,38,0,23.1
2024-11-25T16:00,19.7,81,NaN,3.3,22.9,8,0,0,8,0,22.9
2024-11-25T17:00,19.3,82,NaN,3.8,22.2,0,0,0,0,0,22.7
2024-11-25T18:00,18.6,88,NaN,1.8,22,5,0,0,5,0,22.4
2024-11-25T19:00,18.2,89,NaN,2.5,21.5,0,0,0,0,0,22.2
2024-11-25T20:00,17.7,91,NaN,2.9,21.1,0,0,0,0,0,21.9
2024-11-25T21:00,17.4,91,NaN,3.2,20.5,0,0,0,0,0,21.7
2024-11-25T22:00,17.1,92,NaN,3.3,20,0,0,0,0,0,21.4
2024-11-25T23:00,16.8,92,NaN,3,19.7,0,0,0,0,0,21.2
2024-11-26T00:00,16.6,95,NaN,2.3,20,0,0,0,0,0,21
2024-11-26T01:00,16.3,97,NaN,3.1,19.8,1,0,0,1,0,20.7
2024-11-26T02:00,18.1,94,NaN,2.3,19.7,29,0,27,3,0,20.5
2024-11-26T03:00,21.4,80,NaN,4.3,19.9,31,0,30,2,0,20.5
2024-11-26T04:00,23.2,72,NaN,5.7,21.4,38,0,37,1,0,20.6
2024-11-26T05:00,24.7,65,NaN,6.1,22.7,10,0,9,1,0,20.9
2024-11-26T06:00,26,55,NaN,4.4,23.8,10,0,10,0,0,21.2
2024-11-26T07:00,26.5,49,NaN,6.4,24.4,41,0,41,0,0,21.6
2024-11-26T08:00,26.6,48,NaN,6.5,24.7,40,0,40,0,0,22
2024-11-26T09:00,26.3,48,NaN,7.5,24.8,50,0,50,0,0,22.4
2024-11-26T10:00,25.6,50,NaN,7.4,24.7,54,0,54,0,0,22.7
2024-11-26T11:00,24.2,58,NaN,5,24.4,49,0,49,0,0,22.9
2024-11-26T12:00,23.2,71,NaN,3.1,24.8,42,0,42,0,0,23
2024-11-26T13:00,22.5,73,NaN,3,24.3,63,0,63,0,0,23
2024-11-26T14:00,22,74,NaN,2.9,24.1,54,0,54,0,0,23
2024-11-26T15:00,21.5,73,NaN,2.9,23.9,85,0,30,69,0,22.9
2024-11-26T16:00,20.7,73,NaN,2.5,23.8,100,0,0,100,0,22.8
2024-11-26T17:00,20,73,NaN,1.9,23.5,100,0,0,100,0,22.6
2024-11-26T18:00,18.5,86,NaN,0.8,22.6,100,0,0,100,0,22.3
2024-11-26T19:00,18,87,NaN,2.4,21.7,100,0,0,100,0,22.1
2024-11-26T20:00,17.6,89,NaN,2.7,20.8,100,0,0,100,0,21.9
2024-11-26T21:00,17.2,91,NaN,2.9,20.3,100,0,0,100,0,21.6
2024-11-26T22:00,16.9,93,NaN,3.7,20,93,0,0,93,0,21.4
2024-11-26T23:00,16.6,93,NaN,4.3,19.8,9,0,0,9,0,21.1
2024-11-27T00:00,16.6,93,NaN,3.9,20.2,6,0,0,6,0,20.9
2024-11-27T01:00,16.4,93,NaN,3.4,20,40,0,16,26,0,20.7
2024-11-27T02:00,18.5,89,NaN,2.7,20.1,93,0,33,85,0,20.5
2024-11-27T03:00,21.6,77,NaN,3.6,20.1,100,0,0,100,0,20.4
2024-11-27T04:00,23.7,69,NaN,4.2,21.9,100,0,0,100,0,20.6
2024-11-27T05:00,25.2,60,NaN,6.2,23.3,86,0,0,86,0,20.8
2024-11-27T06:00,26,55,NaN,5.8,24,40,0,0,40,0,21.1
2024-11-27T07:00,26.7,50,NaN,7.2,24.6,26,0,11,16,0,21.4
2024-11-27T08:00,26.9,47,NaN,8.6,25,100,0,28,100,0,21.8
2024-11-27T09:00,26.5,47,NaN,8.6,25.1,100,0,32,100,0,22.2
2024-11-27T10:00,25.8,50,NaN,7.7,24.9,38,0,35,5,0,22.5
2024-11-27T11:00,24.1,59,NaN,4.9,24.5,35,0,35,0,0,22.7
2024-11-27T12:00,22.9,71,NaN,2.9,24.7,100,0,41,100,0,22.8
2024-11-27T13:00,21.9,73,NaN,3.1,24.3,100,0,37,100,0,22.8
2024-11-27T14:00,21.3,75,NaN,2.6,24,98,0,36,95,0,22.8
